date,product_id,category,region,price,discount,cost,sales,revenue,day_of_week,is_promo_day
2024-04-28,1005,Fashion,South,467.72,0.08,430.3024,13,5593.93,6,0
2024-04-28,1006,Electronics,North,32.06,0.29,22.7626,18,409.73,6,0
2024-04-28,1007,Home,West,401.08,0.06,377.0152,11,4147.17,6,0
2024-04-28,1008,Fashion,West,386.91,0.07,359.8263,11,3958.09,6,0
2024-04-28,1009,Home,East,90.38,0.19,73.2078,6,439.25,6,0
2024-04-28,1010,Home,South,146.79,0.22,114.4962,9,1030.47,6,0
2024-04-29,1001,Home,West,271.72,0.04,260.8512,14,3651.92,0,0
2024-04-29,1002,Fashion,East,92.43,0.25,69.3225,8,554.58,0,0
2024-04-29,1003,Home,East,12.66,0.18,10.3812,6,62.29,0,0
2024-04-29,1004,Electronics,East,443.27,0.04,425.5392,17,7234.17,0,0
2024-04-29,1005,Fashion,West,24.47,0.1,22.023,14,308.32,0,0
2024-04-29,1006,Home,West,196.35,0.26,145.299,11,1598.29,0,0
2024-04-29,1007,Home,North,28,0.2,22.4,14,313.6,0,0
2024-04-29,1008,Electronics,North,393.96,0.05,374.262,23,8608.03,0,0
2024-04-29,1009,Fashion,South,277.74,0.05,263.853,13,3430.09,0,0
2024-04-29,1010,Electronics,South,13.92,0.13,12.1104,21,254.32,0,0
2024-04-30,1001,Home,South,469.63,0.19,380.4003,8,3043.2,1,0
2024-04-30,1002,Fashion,South,30.26,0.25,22.695,10,226.95,1,0
2024-04-30,1003,Home,South,467.44,0.22,364.6032,16,5833.65,1,0
2024-04-30,1004,Home,East,94.44,0.22,73.6632,9,662.97,1,0
2024-04-30,1005,Electronics,East,28.14,0.06,26.4516,20,529.03,1,0
2024-04-30,1006,Home,West,142.16,0.18,116.5712,7,816,1,0
2024-04-30,1007,Fashion,East,244.41,0.04,234.6336,14,3284.87,1,0
2024-04-30,1008,Home,South,489.21,0.26,362.0154,10,3620.15,1,0
2024-04-30,1009,Fashion,East,12.17,0.29,8.6407,11,95.05,1,0
2024-04-30,1010,Fashion,North,60.28,0.22,47.0184,13,611.24,1,0
2024-05-01,1001,Electronics,South,367.99,0.17,305.4317,21,6414.07,2,0
2024-05-01,1002,Electronics,West,31.25,0.02,30.625,7,214.38,2,0
2024-05-01,1003,Electronics,West,112.74,0.17,93.5742,27,2526.5,2,1
2024-05-01,1004,Electronics,North,248.77,0.26,184.0898,21,3865.89,2,0
2024-05-01,1005,Fashion,East,165.56,0.14,142.3816,11,1566.2,2,0
2024-05-01,1006,Electronics,East,342.19,0.25,256.6425,16,4106.28,2,0
2024-05-01,1007,Electronics,West,398.79,0.02,390.8142,18,7034.66,2,0
2024-05-01,1008,Fashion,East,238.62,0.07,221.9166,7,1553.42,2,0
2024-05-01,1009,Home,North,270.83,0.2,216.664,12,2599.97,2,0
2024-05-01,1010,Electronics,West,347.07,0.29,246.4197,23,5667.65,2,0
2024-05-02,1001,Electronics,West,483.33,0.13,420.4971,23,9671.43,3,0
2024-05-02,1002,Home,North,120.19,0.25,90.1425,18,1622.57,3,0
2024-05-02,1003,Electronics,North,152.45,0.2,121.96,24,2927.04,3,0
2024-05-02,1004,Home,South,244.69,0.19,198.1989,6,1189.19,3,0
2024-05-02,1005,Fashion,East,493.56,0.23,380.0412,18,6840.74,3,0
2024-05-02,1006,Electronics,West,261.15,0.24,198.474,14,2778.64,3,0
2024-05-02,1007,Fashion,West,464.33,0.08,427.1836,17,7262.12,3,0
2024-05-02,1008,Electronics,East,438.33,0.1,394.497,17,6706.45,3,0
2024-05-02,1009,Home,West,470.22,0.11,418.4958,4,1673.98,3,0
2024-05-02,1010,Electronics,South,92.66,0.19,75.0546,25,1876.37,3,0
2024-05-03,1001,Electronics,West,309.81,0.09,281.9271,18,5074.69,4,0
2024-05-03,1002,Fashion,East,460.86,0.24,350.2536,10,3502.54,4,0
2024-05-03,1003,Home,North,355.06,0.27,259.1938,10,2591.94,4,0
2024-05-03,1004,Fashion,North,480.92,0.25,360.69,9,3246.21,4,0
2024-05-03,1005,Home,North,186.22,0.12,163.8736,6,983.24,4,0
2024-05-03,1006,Fashion,South,496.06,0.28,357.1632,18,6428.94,4,0
2024-05-03,1007,Electronics,West,141.73,0.12,124.7224,20,2494.45,4,1
2024-05-03,1008,Electronics,West,205.67,0.07,191.2731,20,3825.46,4,0
2024-05-03,1009,Electronics,West,423.13,0.05,401.9735,15,6029.6,4,1
2024-05-03,1010,Home,East,407.74,0.28,293.5728,11,3229.3,4,0
2024-05-04,1001,Home,East,60.03,0.16,50.4252,12,605.1,5,0
2024-05-04,1002,Electronics,North,486.43,0.26,359.9582,11,3959.54,5,0
2024-05-04,1003,Fashion,West,121.48,0.07,112.9764,13,1468.69,5,0
2024-05-04,1004,Fashion,North,227.99,0.21,180.1121,17,3061.91,5,0
2024-05-04,1005,Electronics,North,346.58,0.13,301.5246,23,6935.07,5,0
2024-05-04,1006,Home,North,71.1,0.12,62.568,11,688.25,5,0
2024-05-04,1007,Home,South,406.78,0.28,292.8816,3,878.64,5,0
2024-05-04,1008,Fashion,North,160.2,0.21,126.558,18,2278.04,5,0
2024-05-04,1009,Electronics,North,389.06,0.26,287.9044,19,5470.18,5,0
2024-05-04,1010,Fashion,West,222.94,0.19,180.5814,18,3250.47,5,0
2024-05-05,1001,Electronics,West,391.41,0.13,340.5267,25,8513.17,6,0
2024-05-05,1002,Home,East,490.65,0.13,426.8655,6,2561.19,6,0
2024-05-05,1003,Electronics,North,341.42,0.29,242.4082,17,4120.94,6,0
2024-05-05,1004,Fashion,South,479.96,0,479.96,16,7679.36,6,0
2024-05-05,1005,Fashion,West,163.51,0.28,117.7272,16,1883.64,6,0
2024-05-05,1006,Electronics,South,148.31,0,148.31,23,3411.13,6,0
2024-05-05,1007,Electronics,South,333.98,0.14,287.2228,29,8329.46,6,0
2024-05-05,1008,Home,West,97.56,0.28,70.2432,11,772.68,6,1
2024-05-05,1009,Fashion,North,419.85,0.25,314.8875,24,7557.3,6,0
2024-05-05,1010,Electronics,East,492.36,0.27,359.4228,17,6110.19,6,0
2024-05-06,1001,Electronics,West,153.54,0.04,147.3984,15,2210.98,0,0
2024-05-06,1002,Electronics,East,320.53,0.12,282.0664,22,6205.46,0,0
2024-05-06,1003,Fashion,South,217.71,0.29,154.5741,14,2164.04,0,0
2024-05-06,1004,Electronics,North,463.19,0.12,407.6072,25,10190.18,0,0
2024-05-06,1005,Electronics,South,488.8,0.1,439.92,25,10998,0,0
2024-05-06,1006,Fashion,East,476.41,0.25,357.3075,18,6431.53,0,0
2024-05-06,1007,Electronics,South,332.59,0.27,242.7907,21,5098.6,0,0
2024-05-06,1008,Electronics,East,263.24,0.18,215.8568,15,3237.85,0,0
2024-05-06,1009,Home,West,139.54,0.07,129.7722,8,1038.18,0,0
2024-05-06,1010,Fashion,South,370.77,0.1,333.693,26,8676.02,0,0
2024-05-07,1001,Electronics,East,296.45,0.2,237.16,16,3794.56,1,0
2024-05-07,1002,Fashion,West,423.47,0.23,326.0719,16,5217.15,1,0
2024-05-07,1003,Electronics,East,50.84,0.17,42.1972,20,843.94,1,0
2024-05-07,1004,Home,South,378.7,0.21,299.173,6,1795.04,1,0
2024-05-07,1005,Fashion,North,78.65,0.19,63.7065,14,891.89,1,0
2024-05-07,1006,Fashion,West,196.3,0.09,178.633,16,2858.13,1,1
2024-05-07,1007,Home,South,334.89,0.13,291.3543,9,2622.19,1,0
2024-05-07,1008,Fashion,South,43.64,0.1,39.276,14,549.86,1,0
2024-05-07,1009,Electronics,West,82.73,0.06,77.7662,17,1322.03,1,0
2024-05-07,1010,Home,North,224.59,0.25,168.4425,5,842.21,1,0
2024-05-08,1001,Home,East,492.26,0.07,457.8018,14,6409.23,2,0
2024-05-08,1002,Electronics,North,177.22,0.28,127.5984,25,3189.96,2,0
2024-05-08,1003,Home,North,137.2,0.15,116.62,8,932.96,2,0
2024-05-08,1004,Electronics,South,326.35,0.3,228.445,21,4797.35,2,0
2024-05-08,1005,Electronics,North,384.42,0.3,269.094,17,4574.6,2,0
2024-05-08,1006,Electronics,East,487.66,0.15,414.511,22,9119.24,2,0
2024-05-08,1007,Fashion,West,370.06,0.27,270.1438,18,4862.59,2,0
2024-05-08,1008,Electronics,South,145.93,0.18,119.6626,24,2871.9,2,0
2024-05-08,1009,Fashion,South,113.29,0.16,95.1636,19,1808.11,2,0
2024-05-08,1010,Electronics,West,350.38,0.23,269.7926,18,4856.27,2,0
2024-05-09,1001,Electronics,North,255.13,0.04,244.9248,17,4163.72,3,0
2024-05-09,1002,Fashion,East,384.75,0.28,277.02,17,4709.34,3,1
2024-05-09,1003,Fashion,West,40.92,0.26,30.2808,7,211.97,3,0
2024-05-09,1004,Fashion,West,58.1,0.08,53.452,17,908.68,3,0
2024-05-09,1005,Fashion,North,310.95,0.24,236.322,20,4726.44,3,0
2024-05-09,1006,Home,West,119.85,0.14,103.071,14,1442.99,3,0
2024-05-09,1007,Home,West,377.55,0.27,275.6115,7,1929.28,3,0
2024-05-09,1008,Home,West,362.89,0.13,315.7143,11,3472.86,3,0
2024-05-09,1009,Fashion,West,491.17,0.09,446.9647,11,4916.61,3,0
2024-05-09,1010,Electronics,West,42.54,0,42.54,22,935.88,3,0
2024-05-10,1001,Home,North,12.57,0.27,9.1761,10,91.76,4,0
2024-05-10,1002,Home,South,325.21,0.04,312.2016,15,4683.02,4,0
2024-05-10,1003,Home,North,89.12,0.22,69.5136,6,417.08,4,0
2024-05-10,1004,Fashion,East,464.27,0.17,385.3441,18,6936.19,4,0
2024-05-10,1005,Home,North,364.31,0.18,298.7342,9,2688.61,4,0
2024-05-10,1006,Home,South,96.03,0.22,74.9034,11,823.94,4,0
2024-05-10,1007,Home,North,145.11,0.15,123.3435,13,1603.47,4,0
2024-05-10,1008,Electronics,South,125.31,0.13,109.0197,18,1962.35,4,0
2024-05-10,1009,Home,East,335.5,0.26,248.27,6,1489.62,4,0
2024-05-10,1010,Fashion,North,357.77,0.02,350.6146,22,7713.52,4,0
2024-05-11,1001,Home,South,137.91,0.2,110.328,11,1213.61,5,0
2024-05-11,1002,Electronics,South,297.59,0.18,244.0238,21,5124.5,5,0
2024-05-11,1003,Home,North,414.35,0.19,335.6235,11,3691.86,5,0
2024-05-11,1004,Fashion,North,140.21,0.08,128.9932,15,1934.9,5,0
2024-05-11,1005,Fashion,West,29.6,0.3,20.72,10,207.2,5,0
2024-05-11,1006,Fashion,North,88.15,0.03,85.5055,9,769.55,5,0
2024-05-11,1007,Home,West,267.02,0.19,216.2862,13,2811.72,5,0
2024-05-11,1008,Electronics,South,267.42,0.18,219.2844,18,3947.12,5,0
2024-05-11,1009,Fashion,South,133.86,0.19,108.4266,12,1301.12,5,0
2024-05-11,1010,Fashion,West,420.2,0.3,294.14,9,2647.26,5,0
2024-05-12,1001,Fashion,East,323.83,0,323.83,12,3885.96,6,0
2024-05-12,1002,Electronics,West,381.25,0.02,373.625,22,8219.75,6,0
2024-05-12,1003,Home,East,435.04,0.04,417.6384,13,5429.3,6,0
2024-05-12,1004,Fashion,North,183.94,0.2,147.152,10,1471.52,6,0
2024-05-12,1005,Home,East,406.17,0.04,389.9232,6,2339.54,6,0
2024-05-12,1006,Electronics,South,425.49,0.02,416.9802,17,7088.66,6,0
2024-05-12,1007,Electronics,East,497.19,0.08,457.4148,21,9605.71,6,0
2024-05-12,1008,Home,East,369.6,0.27,269.808,14,3777.31,6,0
2024-05-12,1009,Home,West,115.08,0.25,86.31,12,1035.72,6,1
2024-05-12,1010,Electronics,South,86.9,0.13,75.603,24,1814.47,6,0
2024-05-13,1001,Fashion,West,256.95,0.1,231.255,16,3700.08,0,0
2024-05-13,1002,Fashion,East,266,0.21,210.14,15,3152.1,0,0
2024-05-13,1003,Fashion,North,275.1,0.25,206.325,16,3301.2,0,0
2024-05-13,1004,Fashion,West,354.06,0.2,283.248,16,4531.97,0,0
2024-05-13,1005,Home,East,219.72,0.26,162.5928,8,1300.74,0,0
2024-05-13,1006,Electronics,North,384.33,0.24,292.0908,22,6426,0,0
2024-05-13,1007,Home,North,87.26,0.29,61.9546,12,743.46,0,0
2024-05-13,1008,Electronics,North,390.97,0.02,383.1506,34,13027.12,0,0
2024-05-13,1009,Electronics,South,118.37,0.21,93.5123,15,1402.68,0,0
2024-05-13,1010,Electronics,North,365.43,0.05,347.1585,17,5901.69,0,0
2024-05-14,1001,Fashion,North,118.68,0.27,86.6364,17,1472.82,1,0
2024-05-14,1002,Home,East,347.04,0.15,294.984,13,3834.79,1,0
2024-05-14,1003,Home,East,314.75,0.29,223.4725,8,1787.78,1,0
2024-05-14,1004,Fashion,South,301.66,0.3,211.162,13,2745.11,1,0
2024-05-14,1005,Home,North,148.38,0.06,139.4772,13,1813.2,1,0
2024-05-14,1006,Home,East,287.11,0.29,203.8481,7,1426.94,1,1
2024-05-14,1007,Home,North,284.61,0.12,250.4568,13,3255.94,1,0
2024-05-14,1008,Fashion,South,298.21,0.01,295.2279,18,5314.1,1,0
2024-05-14,1009,Home,South,431.12,0.29,306.0952,10,3060.95,1,0
2024-05-14,1010,Electronics,West,239.6,0.06,225.224,20,4504.48,1,0
2024-05-15,1001,Fashion,North,177.69,0.07,165.2517,19,3139.78,2,0
2024-05-15,1002,Electronics,North,397.58,0.01,393.6042,21,8265.69,2,0
2024-05-15,1003,Fashion,South,101.25,0.29,71.8875,12,862.65,2,0
2024-05-15,1004,Home,East,158.3,0.1,142.47,21,2991.87,2,0
2024-05-15,1005,Electronics,East,385.17,0.29,273.4707,10,2734.71,2,0
2024-05-15,1006,Home,South,192.56,0.15,163.676,10,1636.76,2,0
2024-05-15,1007,Home,East,347.4,0.25,260.55,6,1563.3,2,0
2024-05-15,1008,Electronics,East,86.69,0.02,84.9562,22,1869.04,2,0
2024-05-15,1009,Home,East,253.35,0.15,215.3475,14,3014.86,2,0
2024-05-15,1010,Electronics,East,432.45,0.26,320.013,24,7680.31,2,0
2024-05-16,1001,Home,North,150.94,0.07,140.3742,10,1403.74,3,0
2024-05-16,1002,Fashion,West,302.19,0.16,253.8396,17,4315.27,3,0
2024-05-16,1003,Fashion,East,423.24,0.02,414.7752,10,4147.75,3,0
2024-05-16,1004,Home,South,86.59,0.2,69.272,8,554.18,3,0
2024-05-16,1005,Fashion,North,132.29,0.3,92.603,8,740.82,3,0
2024-05-16,1006,Home,West,255.29,0.09,232.3139,11,2555.45,3,0
2024-05-16,1007,Fashion,North,304.09,0.21,240.2311,8,1921.85,3,0
2024-05-16,1008,Home,East,115.94,0.26,85.7956,10,857.96,3,0
2024-05-16,1009,Fashion,North,312.35,0.01,309.2265,15,4638.4,3,0
2024-05-16,1010,Electronics,South,59.96,0.09,54.5636,21,1145.84,3,0
2024-05-17,1001,Electronics,South,47.13,0.19,38.1753,15,572.63,4,0
2024-05-17,1002,Home,South,295.1,0.01,292.149,15,4382.23,4,0
2024-05-17,1003,Electronics,West,45.67,0.2,36.536,24,876.86,4,0
2024-05-17,1004,Home,West,274.01,0.3,191.807,8,1534.46,4,0
2024-05-17,1005,Home,North,387.95,0.12,341.396,13,4438.15,4,0
2024-05-17,1006,Fashion,East,391.81,0.06,368.3014,10,3683.01,4,0
2024-05-17,1007,Fashion,South,53.36,0.07,49.6248,10,496.25,4,0
2024-05-17,1008,Home,East,314.41,0.21,248.3839,11,2732.22,4,0
2024-05-17,1009,Home,West,309.69,0.09,281.8179,10,2818.18,4,0
2024-05-17,1010,Home,South,126.35,0.27,92.2355,14,1291.3,4,0
2024-05-18,1001,Home,South,166.45,0.05,158.1275,13,2055.66,5,0
2024-05-18,1002,Electronics,West,398.53,0.29,282.9563,19,5376.17,5,0
2024-05-18,1003,Electronics,South,128.95,0.05,122.5025,16,1960.04,5,0
2024-05-18,1004,Home,South,278.88,0.15,237.048,7,1659.34,5,0
2024-05-18,1005,Fashion,South,385.16,0.02,377.4568,8,3019.65,5,0
2024-05-18,1006,Fashion,West,274.85,0.1,247.365,8,1978.92,5,0
2024-05-18,1007,Electronics,South,130.73,0.15,111.1205,22,2444.65,5,0
2024-05-18,1008,Home,South,67.96,0.24,51.6496,11,568.15,5,0
2024-05-18,1009,Fashion,West,437.37,0.25,328.0275,10,3280.28,5,0
2024-05-18,1010,Fashion,West,194.3,0.06,182.642,19,3470.2,5,0
2024-05-19,1001,Home,East,437.7,0.19,354.537,9,3190.83,6,0
2024-05-19,1002,Fashion,East,18.15,0.25,13.6125,17,231.41,6,0
2024-05-19,1003,Home,South,66.73,0.23,51.3821,13,667.97,6,0
2024-05-19,1004,Electronics,North,462.24,0.14,397.5264,22,8745.58,6,0
2024-05-19,1005,Home,North,196.74,0.04,188.8704,8,1510.96,6,1
2024-05-19,1006,Electronics,North,32.98,0.25,24.735,25,618.38,6,0
2024-05-19,1007,Electronics,South,164.44,0.14,141.4184,11,1555.6,6,0
2024-05-19,1008,Electronics,West,303.27,0.27,221.3871,22,4870.52,6,0
2024-05-19,1009,Fashion,East,152,0.14,130.72,12,1568.64,6,0
2024-05-19,1010,Electronics,South,64.23,0.21,50.7417,23,1167.06,6,0
2024-05-20,1001,Fashion,North,80.99,0.09,73.7009,22,1621.42,0,0
2024-05-20,1002,Electronics,South,203.34,0.08,187.0728,21,3928.53,0,0
2024-05-20,1003,Electronics,East,146.19,0.27,106.7187,18,1920.94,0,0
2024-05-20,1004,Fashion,West,118.6,0.19,96.066,22,2113.45,0,0
2024-05-20,1005,Electronics,North,436.54,0.27,318.6742,21,6692.16,0,0
2024-05-20,1006,Fashion,West,491.64,0.04,471.9744,17,8023.56,0,0
2024-05-20,1007,Home,North,335.87,0.01,332.5113,9,2992.6,0,0
2024-05-20,1008,Fashion,East,115.93,0.11,103.1777,12,1238.13,0,0
2024-05-20,1009,Home,North,314.17,0.25,235.6275,8,1885.02,0,0
2024-05-20,1010,Electronics,West,410.8,0.1,369.72,19,7024.68,0,0
2024-05-21,1001,Home,East,297.55,0.11,264.8195,13,3442.65,1,0
2024-05-21,1002,Electronics,North,306.77,0.15,260.7545,19,4954.34,1,0
2024-05-21,1003,Electronics,East,60.97,0,60.97,26,1585.22,1,0
2024-05-21,1004,Home,West,33.32,0.24,25.3232,6,151.94,1,0
2024-05-21,1005,Fashion,North,10.53,0.23,8.1081,14,113.51,1,0
2024-05-21,1006,Fashion,North,69.29,0.24,52.6604,21,1105.87,1,0
2024-05-21,1007,Home,South,175.43,0.17,145.6069,16,2329.71,1,0
2024-05-21,1008,Fashion,North,74.22,0.18,60.8604,16,973.77,1,0
2024-05-21,1009,Fashion,West,295.71,0.29,209.9541,24,5038.9,1,0
2024-05-21,1010,Home,East,245.2,0.16,205.968,9,1853.71,1,0
2024-05-22,1001,Fashion,West,243.18,0.28,175.0896,16,2801.43,2,0
2024-05-22,1002,Electronics,North,474.33,0.1,426.897,18,7684.15,2,1
2024-05-22,1003,Electronics,North,259.72,0.24,197.3872,23,4539.91,2,0
2024-05-22,1004,Fashion,East,353.32,0.14,303.8552,16,4861.68,2,0
2024-05-22,1005,Fashion,South,218.18,0.13,189.8166,20,3796.33,2,0
2024-05-22,1006,Home,North,193.82,0.23,149.2414,9,1343.17,2,0
2024-05-22,1007,Electronics,West,338.81,0.03,328.6457,25,8216.14,2,0
2024-05-22,1008,Home,South,468.74,0.3,328.118,12,3937.42,2,0
2024-05-22,1009,Fashion,North,129.1,0.11,114.899,17,1953.28,2,0
2024-05-22,1010,Electronics,North,340.19,0.17,282.3577,17,4800.08,2,0
2024-05-23,1001,Home,West,145.17,0.14,124.8462,6,749.08,3,0
2024-05-23,1002,Fashion,South,406.55,0.25,304.9125,18,5488.43,3,0
2024-05-23,1003,Fashion,North,82.31,0.05,78.1945,10,781.95,3,0
2024-05-23,1004,Home,East,261.74,0.12,230.3312,12,2763.97,3,0
2024-05-23,1005,Home,North,306.9,0.16,257.796,11,2835.76,3,1
2024-05-23,1006,Home,West,445.21,0.15,378.4285,8,3027.43,3,0
2024-05-23,1007,Home,North,63.28,0.27,46.1944,10,461.94,3,0
2024-05-23,1008,Home,East,348.34,0.28,250.8048,12,3009.66,3,0
2024-05-23,1009,Fashion,North,356.75,0.05,338.9125,14,4744.77,3,0
2024-05-23,1010,Fashion,West,444.59,0.05,422.3605,9,3801.24,3,0
2024-05-24,1001,Home,North,29.22,0.12,25.7136,16,411.42,4,0
2024-05-24,1002,Home,South,233.63,0.13,203.2581,9,1829.32,4,0
2024-05-24,1003,Electronics,East,86.84,0.02,85.1032,23,1957.37,4,0
2024-05-24,1004,Home,West,239.65,0.28,172.548,8,1380.38,4,0
2024-05-24,1005,Home,West,418.73,0.06,393.6062,8,3148.85,4,0
2024-05-24,1006,Electronics,North,127.18,0.16,106.8312,27,2884.44,4,0
2024-05-24,1007,Home,West,370,0.16,310.8,8,2486.4,4,0
2024-05-24,1008,Electronics,East,201.44,0.1,181.296,13,2356.85,4,0
2024-05-24,1009,Electronics,West,321.72,0.09,292.7652,16,4684.24,4,0
2024-05-24,1010,Fashion,South,340.09,0.13,295.8783,16,4734.05,4,0
2024-05-25,1001,Fashion,West,35.54,0.06,33.4076,16,534.52,5,0
2024-05-25,1002,Fashion,West,314.82,0.17,261.3006,21,5487.31,5,0
2024-05-25,1003,Electronics,North,363.41,0.15,308.8985,14,4324.58,5,0
2024-05-25,1004,Electronics,South,435.53,0.09,396.3323,15,5944.98,5,0
2024-05-25,1005,Fashion,West,234.33,0.18,192.1506,10,1921.51,5,0
2024-05-25,1006,Home,West,33.09,0.25,24.8175,12,297.81,5,0
2024-05-25,1007,Fashion,South,278.33,0.26,205.9642,15,3089.46,5,0
2024-05-25,1008,Fashion,North,479.96,0.29,340.7716,20,6815.43,5,0
2024-05-25,1009,Home,South,362.03,0.15,307.7255,7,2154.08,5,0
2024-05-25,1010,Electronics,West,10.41,0.19,8.4321,19,160.21,5,1
2024-05-26,1001,Electronics,North,210.28,0.03,203.9716,24,4895.32,6,0
2024-05-26,1002,Home,South,305.99,0.18,250.9118,8,2007.29,6,0
2024-05-26,1003,Home,West,251.42,0.25,188.565,12,2262.78,6,0
2024-05-26,1004,Fashion,South,22.43,0.16,18.8412,13,244.94,6,0
2024-05-26,1005,Electronics,South,166.21,0.03,161.2237,28,4514.26,6,0
2024-05-26,1006,Fashion,East,51.45,0.07,47.8485,16,765.58,6,0
2024-05-26,1007,Electronics,South,59.63,0.12,52.4744,25,1311.86,6,0
2024-05-26,1008,Electronics,South,114.96,0.28,82.7712,18,1489.88,6,0
2024-05-26,1009,Home,South,303.73,0.29,215.6483,15,3234.72,6,0
2024-05-26,1010,Electronics,East,456.92,0.06,429.5048,28,12026.13,6,0
2024-05-27,1001,Electronics,North,495.9,0.21,391.761,26,10185.79,0,0
2024-05-27,1002,Electronics,West,74.17,0.18,60.8194,28,1702.94,0,0
2024-05-27,1003,Electronics,North,89.16,0.19,72.2196,16,1155.51,0,0
2024-05-27,1004,Home,North,438.97,0.01,434.5803,9,3911.22,0,0
2024-05-27,1005,Home,East,342.27,0.01,338.8473,15,5082.71,0,0
2024-05-27,1006,Electronics,North,83.46,0.04,80.1216,24,1922.92,0,0
2024-05-27,1007,Electronics,East,241.26,0.24,183.3576,20,3667.15,0,0
2024-05-27,1008,Home,North,361.47,0.07,336.1671,5,1680.84,0,0
2024-05-27,1009,Home,South,446.17,0,446.17,13,5800.21,0,0
2024-05-27,1010,Electronics,North,250.8,0.23,193.116,21,4055.44,0,0
2024-05-28,1001,Electronics,North,418.86,0.04,402.1056,16,6433.69,1,0
2024-05-28,1002,Home,North,389.08,0.13,338.4996,11,3723.5,1,0
2024-05-28,1003,Fashion,North,178.83,0.04,171.6768,15,2575.15,1,0
2024-05-28,1004,Home,East,327.39,0.02,320.8422,11,3529.26,1,0
2024-05-28,1005,Electronics,South,39.23,0.16,32.9532,10,329.53,1,0
2024-05-28,1006,Fashion,North,195.4,0.2,156.32,11,1719.52,1,0
2024-05-28,1007,Electronics,West,147.3,0.09,134.043,18,2412.77,1,0
2024-05-28,1008,Fashion,West,183.27,0.08,168.6084,17,2866.34,1,0
2024-05-28,1009,Electronics,North,255.72,0.13,222.4764,23,5116.96,1,0
2024-05-28,1010,Fashion,West,163.89,0.11,145.8621,11,1604.48,1,0
2024-05-29,1001,Home,North,268.2,0.13,233.334,7,1633.34,2,0
2024-05-29,1002,Fashion,South,36.78,0.18,30.1596,13,392.07,2,1
2024-05-29,1003,Fashion,South,221.19,0.27,161.4687,11,1776.16,2,0
2024-05-29,1004,Electronics,South,301,0.19,243.81,14,3413.34,2,0
2024-05-29,1005,Fashion,West,487.77,0.01,482.8923,13,6277.6,2,0
2024-05-29,1006,Home,South,162.03,0.26,119.9022,9,1079.12,2,0
2024-05-29,1007,Fashion,South,183.52,0.05,174.344,14,2440.82,2,0
2024-05-29,1008,Home,East,16.35,0.05,15.5325,15,232.99,2,0
2024-05-29,1009,Home,North,73.23,0.17,60.7809,9,547.03,2,0
2024-05-29,1010,Home,North,123.56,0.07,114.9108,10,1149.11,2,0
2024-05-30,1001,Electronics,East,463.6,0.03,449.692,16,7195.07,3,0
2024-05-30,1002,Fashion,North,239.39,0.26,177.1486,13,2302.93,3,0
2024-05-30,1003,Fashion,North,287.03,0.02,281.2894,15,4219.34,3,0
2024-05-30,1004,Electronics,West,398.85,0.07,370.9305,17,6305.82,3,0
2024-05-30,1005,Home,East,219.63,0.07,204.2559,15,3063.84,3,0
2024-05-30,1006,Fashion,South,315.76,0.04,303.1296,15,4546.94,3,0
2024-05-30,1007,Home,South,48.4,0.25,36.3,7,254.1,3,0
2024-05-30,1008,Home,East,327.14,0,327.14,11,3598.54,3,0
2024-05-30,1009,Home,West,432.63,0.09,393.6933,7,2755.85,3,0
2024-05-30,1010,Electronics,North,207.82,0.11,184.9598,11,2034.56,3,0
2024-05-31,1001,Fashion,West,499.89,0.22,389.9142,13,5068.88,4,0
2024-05-31,1002,Home,North,461.74,0.2,369.392,13,4802.1,4,0
2024-05-31,1003,Home,West,375.29,0.12,330.2552,6,1981.53,4,1
2024-05-31,1004,Home,South,179.46,0.23,138.1842,11,1520.03,4,0
2024-05-31,1005,Fashion,South,164.21,0.09,149.4311,17,2540.33,4,0
2024-05-31,1006,Fashion,East,198.99,0.14,171.1314,18,3080.37,4,0
2024-05-31,1007,Home,East,138.52,0.05,131.594,8,1052.75,4,0
2024-05-31,1008,Home,West,434.36,0.18,356.1752,12,4274.1,4,0
2024-05-31,1009,Fashion,North,489.9,0.22,382.122,17,6496.07,4,1
2024-05-31,1010,Fashion,West,332.8,0.3,232.96,14,3261.44,4,0
2024-06-01,1001,Fashion,West,419.35,0.14,360.641,13,4688.33,5,0
2024-06-01,1002,Electronics,South,101.94,0.09,92.7654,17,1577.01,5,0
2024-06-01,1003,Home,South,454,0.04,435.84,10,4358.4,5,1
2024-06-01,1004,Fashion,West,138.83,0.08,127.7236,12,1532.68,5,0
